date,description,death_date
2024-08-02,"Na África Setentrional, na actual Tunísia, a comemoração de São Rutílio , mártir, que, mudando várias vezes de residência para fugir à perseguição e pagando por vezes o resgate com dinheiro, por fim foi inesperadamente preso e entregue ao governador; depois de ter sofrido inumeráveis suplícios, foi lançado ao fogo e coroado gloriosamente com o martírio.",(† a. 212)
2024-08-02,"Em Roma, no cemitério de Calisto, Santo Estêvão I , papa, que, para afirmar claramente que a união baptismal dos fiéis com Cristo se realizava uma só vez, proibiu que os hereges que quisessem voltar à plena comunhão com a Igreja fossem de novo baptizados.",(† 257)
2024-08-02,"No território de Burgos, na Hispânia, Santa Centola , mártir.",(† data inc.)
2024-08-02,"Em Pádua, na Venécia, hoje na Itália, São Máximo , bispo, que é considerado sucessor de São Prosdócimo.",(† s. III-IV)
2024-08-02,"Em Marselha, na Provença, região da Gália, actualmente na França, São Sereno , bispo, que deu hospitalidade a Santo Agostinho e seus companheiros enviados pelo papa São Gregório Magno para a evangelização da Inglaterra e, quando se dirigia a Roma, morreu em Vercelas, território da actual Itália.",(† d. 601)
2024-08-02,"Em Chartres, na Nêustria, hoje também na França, São Betário , bispo.",(† c. 623)
2024-08-02,"Em Palência, na região de Castela, na Espanha, o passamento de São Pedro , bispo de Osma, que primeiramente foi monge, depois arcediago da Igreja de Toledo e finalmente eleito para a sede de Osma, pouco tempo antes libertada do domínio dos Mouros, que ele reconstituiu com grande zelo pastoral.",(† 1109)
2024-08-02,"Em Caleruega, também na região de Castela, a comemoração da Beata Joana , mãe de São Domingos, que, com grande espírito de fé, fez grandes obras de misericórdia em favor dos miseráveis e dos aflitos.",(† s. XIII in.)
2024-08-02,"Em Barbastro, também na Espanha, os beatos Filipe de Jesus Munárriz Azcona , João Díaz Nosti e Leôncio Pérez Ramos , presbíteros e mártires, que eram Missionários Filhos do Imaculado Coração de Maria e, durante a perseguição contra a Igreja, foram fuzilados às portas do cemitério, em ódio à vida religiosa.",(† 1936)
2024-08-02,"Também em Barbastro, o Beato Zeferino Giménez Malla , mártir, que, sendo de etnia cigana, se dedicou a promover a paz e concórdia entre o seu povo e os vizinhos, até que, durante a mesma perseguição, por ter defendido um sacerdote maltratado pelos milicianos, foi metido no cárcere e depois levado ao cemitério e fuzilado com o Rosário nas mãos, terminando assim a sua peregrinação terrena.",(† 1936)
2024-08-02,"Em Híjar, localidade próxima de Teruel, na Espanha, o Beato Francisco Calvo Burillo , presbítero da Ordem dos Pregadores e mártir, que na mesma perseguição contra a fé sofreu o martírio.",(† 1936)
2024-08-02,"Em Madrid, também na Espanha, o Beato Francisco Tomás Serer , presbítero da Congregação dos Terciários Capuchinhos de Nossa Senhora das Dores, que na mesma perseguição derramou o seu sangue por Cristo.",(† 1936)
2024-08-02,"Em Pianura, na Campânia, região da Itália, São Justino Maria Russolíllo , presbítero da diocese de Nápoles, fundador da Sociedade das Divinas Vocações.",(† 1955)
2024-08-03,"Em Nápoles, na Campânia, região da Itália, Santo Asprenate , primeiro bispo desta cidade.",(† s. II-III)
2024-08-03,"Em Autun, na Gália Lionense, hoje na França, Santo Eufrónio , bispo, que edificou a basílica do mártir São Sinfroniano e adornou com maior decoro o túmulo de São Martinho de Tours.",(† d. 475)
2024-08-03,"No monte Mássico, na Campânia, região da Itália, São Martinho , que permaneceu durante muitos anos recluso numa estreitíssima caverna.",(† 580)
2024-08-03,"Em Anágni, no Lácio, também região da Itália, São Pedro , bispo, que resplandeceu pela observância monástica, depois pela sua diligência pastoral e finalmente pela edificação da igreja catedral.",(† 1105)
2024-08-03,"Em Lucera, na Apúlia, também região da Itália, o Beato Agostinho Kazotic , bispo, da Ordem dos Pregadores, que, primeiro governou a Igreja de Zagreb; e depois, por causa da hostilidade do rei da Dalmácia, transitou para a sede de Lucera, onde se dedicou com grande diligência ao cuidado dos pobres e dos necessitados.",(† 1323)
2024-08-03,"Em Alicante, na Espanha, o Beato Salvador Ferrándis Segui , presbítero e mártir, que, durante a perseguição contra a fé, derramou o seu sangue por Cristo e alcançou a palma da glória.",(† 1936)
2024-08-03,"Em Samalus, localidade próxima de Barcelona, também na Espanha, os beatos mártires Afonso López López , presbítero, e Miguel Remon Salvador , religioso, ambos da Ordem dos Frades Menores Conventuais, que na mesma perseguição foram coroados com o supremo testemunho de Cristo.",(† 1936)
2024-08-03,"Em Barcelona, também na Espanha, o Beato Francisco Bandrés Sánchez , presbítero da Sociedade Salesiana e mártir, que, durante a mesma perseguição, confirmou com o seu sangue a plena fidelidade a Cristo.",(† 1936)
2024-08-03,"Em Ronda, perto de Málaga, também na Espanha, os beatos António Mohedano Larriva e António Pancorbo López , presbíteros da Sociedade Salesiana e mártires, que foram assassinados em ódio ao sacerdócio.",(† 1936)
2024-08-04,"Memória de São João Maria Vianney , presbítero, que durante mais de quarenta anos exerceu de modo admirável o seu ministério na paróquia que lhe foi confiada na localidade de Ars, perto de Belley, na França, com a pregação assídua, a oração e o exemplo de penitência. Todos os dias explicava o catecismo aos mais pequenos e aos adultos, reconciliava os penitentes e com a sua ardente caridade, que hauria da sua fonte primordial, a Santíssima Eucaristia, resplandeceu de tal modo que difundiu os seus conselhos ao longe e ao largo e sapientemente conduziu muitos a Deus.",
2024-08-04,"Comemoração de Santo Aristarco de Tessalónica , que foi discípulo do Apóstolo São Paulo, fiel companheiro nas suas viagens e também seu companheiro de prisão em Roma.",
2024-08-04,"Em Roma, junto à Via Tiburtina, os santos Justino e Crescenciano , mártires.",(† 258)
2024-08-04,"Em Társia, na Bitínia, actualmente na Turquia, Santo Eleutério , mártir.",(† s. IV)
2024-08-04,"Na antiga Pérsia, Santa Ia , mártir no tempo do rei Sapor II.",(† c. 362)
2024-08-04,"Em Tours, na Nêustria, na hodierna França, a comemoração de Santo Eufrónio , bispo, que tomou parte em vários concílios, reconstruiu muitas igrejas na cidade, fundou paróquias em todo o território e promoveu diligentemente a veneração à Santa Cruz.",(† 573)
2024-08-04,"Na floresta de Panaia, perto de Catanzaro, na Calábria, região da Itália, Santo Onofre , eremita, insigne pela sua vida de jejuns e austeridade.",(† 995)
2024-08-04,"Em Split, na Dalmácia, na actual Croácia, São Rainério , bispo e mártir, que, depois de ter sido monge, por defender os direitos da Igreja suportou numerosos tormentos na sede de Cágli e depois morreu apedrejado em Split.",(† 1180)
2024-08-04,"Em Bolonha, na Emília-Romanha, região da Itália, a Beata Cecília , virgem, que recebeu o hábito monacal das mãos de São Domingos, de cuja vida e espiritualidade foi fidelíssima testemunha.",(† 1290)
2024-08-04,"Em Londres, na Inglaterra, o Beato Guilherme Horne , mártir, monge na Cartuxa desta cidade, sempre fiel à observância da Regra, que suportou um longo cativeiro no reinado de Henrique VIII e, submetido finalmente ao suplício no patíbulo de Tyburn, partiu desta vida e tomou lugar à direita de Cristo.",(† 1540)
2024-08-04,"Em Montréal, no Quebec, província do Canadá, o Beato Frederico Janssoone , presbítero da Ordem dos Frades Menores, que difundiu muito as peregrinações à Terra Santa para progredir na fé.",(† 1916)
2024-08-04,"Em Madrid, na Espanha, o Beato Gonçalo Gonçalo , religioso da Ordem de São João de Deus e mártir, que, durante a perseguição contra a religião, confirmou com o seu sangue a sua fé em Cristo.",(† 1936)
2024-08-04,"Em Barcelona, também na Espanha, os beatos mártires José Batalla Parramon , presbítero, José Rabasa Bentanachs e Gil Rodício Rodício , religiosos da Sociedade Salesiana, que na mesma perseguição, vencendo o bom combate da fé, alcançaram a vida eterna.",(† 1936)
2024-08-04,"No campo de concentração de Dachau, perto de Munique, cidade da Baviera, na Alemanha, o Beato Henrique Krzystofik , presbítero e mártir, que, durante a guerra, deportado da Polónia para um cárcere estrangeiro por causa da sua fé cristã, com numerosos suplícios consumou o seu martírio.",(† 1942)
2024-08-05,"Dedicação da basílica de Santa Maria , em Roma, no monte Esquilino, que o papa Sisto III ofereceu ao povo de Deus em memória do Concílio de Éfeso, no qual a Virgem Maria foi proclamada Mãe de Deus.",(† c. 434)
2024-08-05,"Em Chalons-sur-Marne, na Gália Bélgica, actualmente na França, São Mémio , venerado como o primeiro bispo desta cidade.",(† s. III-IV)
2024-08-05,"Em Teano, na Campânia, região da Itália, São Páris , bispo, que é considerado o primeiro a ocupar esta sede episcopal.",(† s. IV)
2024-08-05,"Em Autun, na Gália Lionense, hoje na França, São Cassiano , bispo.",(† s. IV)
2024-08-05,"Em Nazianzo, na Capadócia, hoje Nenízi, na Turquia, Santa Nona , que foi esposa do bispo São Gregório o Velho e mãe dos santos Gregório o Teólogo, Cesário e Gorgónia.",(† 374)
2024-08-05,"Em Áscoli Piceno, hoje nas Marcas, região da Itália, Santo Emídio , celebrado como o primeiro bispo desta cidade e mártir.",(† s. IV)
2024-08-05,"Em Viviers, na Gália, hoje na França, São Venâncio , bispo.",(† d. 535)
2024-08-05,"Em Tremblevif, localidade hoje chamada Saint-Viâtre, na região de Sologne, na Gália, hoje também na França, São Viador , eremita.",(† s. VI)
2024-08-05,"Em Maserfield, localidade posteriormente denominada Oswestry em sua honra, na região de Shrewsbury, na Inglaterra, Santo Osvaldo , mártir, que, sendo rei da Nortúmbria e insigne militar, mas sobretudo amigo da paz, difundiu incansavelmente a fé cristã neste território e, no combate contra os pagãos, foi morto em ódio a Cristo.",(† 642)
2024-08-05,"Em Montegranaro, no Piceno, hoje nas Marcas, região da Itália, o Beato Francisco Zanfredíni , popularmente chamado “Cecco de Pêsaro”, da Ordem Terceira de São Francisco, que, doando todos os seus haveres aos pobres, viveu durante quase cinquenta anos numa ermida, por ele edificada, e foi para todos um exemplo de penitência, oração e boas obras.",(† c. 1350)
2024-08-05,"Em San Severino, também no Piceno, Santa Margarida , viúva.",(† c. 1395)
2024-08-05,"Num barco ancorado ao largo de Rochefort, na França, o Beato Pedro Miguel Noël , presbítero de Ruão e mártir, que, durante a Revolução Francesa, foi aprisionado na galera em condições desumanas por causa do seu sacerdócio e, contaminado por uma enfermidade, consumou o martírio.",(† 1794)
2024-08-05,"Em Más Llanes, na Catalunha, região da Espanha, o Beato Edmundo Ângelo (Pedro Masó Llagostera), religioso da Congregação dos Irmãos das Escolas Cristãs e mártir, que pelo martírio se tornou participante na vitória de Cristo.",(† 1936)
2024-08-05,"Em Madrid, na Espanha, os beatos mártires Maximino Fernández Marinas , Vítor Garcia Ceballos e Manuel Moreno Martínez , presbíteros, e Eduardo González Santo Domingo , religioso, todos da Ordem dos Pregadores e mártires, que, na mesma perseguição, mereceram receber a sublime palma do martírio.",(† 1936)
2024-08-05,"Em Fuente la Higuera, na Catalunha, também na Espanha, os beatos Gavino Olaso Zabala , presbítero da Ordem de Santo Agostinho e companheiros [1] , mártires, que, oprimidos pela violência dos inimigos da Igreja, foram ao encontro do Senhor. [1] São estes os seus nomes: Emílio Camino Noval, Anastásio Díez Garcia, Ângelo Pérez Santos, Cipriano Polo Garcia, Filipe Barba Chamorro, Vítor Gaitero González, presbíteros da Ordem de Santo Agostinho; e Luciano Ramos Villafruela, Luís Blanco Álvarez e Ubaldo Revilla Rodríguez, religiosos da mesma Ordem.",(† 1936)
2024-08-06,"Festa da Transfiguração do Senhor , na qual Jesus Cristo, Filho Unigénito, em quem o Eterno Pai pôs toda a sua complacência, diante dos apóstolos Pedro, Tiago e João, com o testemunho da lei e dos profetas, manifestou a sua glória, para significar que a nossa humilde condição de servos por Ele assumida foi pela graça gloriosamente renovada, e proclamar até aos confins da terra que a imagem de Deus, plasmada no homem criado, embora corrompida em Adão, foi restaurada em Cristo.",
2024-08-06,"Em Roma, junto à Via Ápia, no cemitério de Calisto, a paixão de São Sisto II , papa, e seus companheiros , cuja memória se celebra amanhã.",(† 258)
2024-08-06,"Em Alcalá de Henares, na Hispânia Cartaginense, hoje na Espanha, os santos irmãos Justo e Pastor , mártires, que, ainda crianças, deixando na escola as tabelas de escritura, correram espontaneamente ao encontro do martírio, onde o governador ordenou que fossem presos e fustigados; e encorajando-se um ao outro com recíprocas exortações, foram degolados com a espada, dando a vida por Cristo.",(† 304)
2024-08-06,"Em Roma, junto de São Pedro, o sepultamento de Santo Hormisdas , papa, que, como bom promotor da paz, conseguiu que no Oriente fosse resolvido o cisma de Acácio e no Ocidente fossem respeitados pelos novos povos os direitos da Igreja.",(† 523)
2024-08-06,"Em Savona, na Ligúria, região da Itália, o Beato Octaviano , bispo e irmão do papa Calisto II, que, tanto no claustro como na cátedra episcopal, resplandeceu no serviço de Deus e dos irmãos.",(† 1132)
2024-08-06,"No território do Luxemburgo, o Beato Gecelino , eremita, que viveu num bosque, sem tecto nem roupa, confiado em Deus que faz cair a neve como lã.",(† c. 1138)
2024-08-06,"Em Bolonha, na Emília-Romanha, região da Itália, o dia natal de São Domingos de Gusmão , presbítero, cuja memória se celebra no dia oito deste mês.",(† 1221)
2024-08-06,"Em Montevideu, no Uruguai, Santa Maria Francisca de Jesus (Ana Maria Rubatto), virgem, que, em Loano, cidade próxima de Savona, na Itália, fundou o Instituto das Irmãs Terciárias Capuchinhas e, partindo para a América Latina, se dedicou totalmente ao serviço dos pobres.",(† 1904)
2024-08-06,"Perto de Gandia, no território de Valença, na Espanha, o Beato Carlos López Vidal , mártir, que, durante a perseguição contra a fé, alcançou a glória celeste.",(† 1936)
2024-08-06,"Em Roda-Holot, na Catalunha, também na Espanha, o Beato Adolfo Jaime (António Serra Hortal), religioso da Congregação dos Irmãos das Escolas Cristãs e mártir, que, no tempo da perseguição, mereceu passar à felicidade eterna.",(† 1936)
2024-08-06,"Em Talavera de la Reina, próximo de Toledo, também na Espanha, o Beato Saturnino Ortega Montealegre , presbítero da diocese de Toledo e mártir, que, durante a mesma perseguição contra a fé cristã, derramou o seu sangue por Cristo.",(† 1936)
2024-08-06,"Perto de Munique, cidade da Baviera, na Alemanha, o Beato Tadeu Dulny , mártir, que, durante a ocupação militar da Polónia, por causa da sua fé em Cristo foi deportado para o campo de concentração de Dachau e, depois de terríveis suplícios, partiu deste mundo para a glória celeste.",(† 1942)
2024-08-07,"Memória dos santos Sisto II , papa, e companheiros , mártires. O papa São Sisto, quando celebrava os santos mistérios e ensinava aos irmãos os mandamentos celestes, por força do edito do imperador Valeriano foi inesperadamente preso pelos soldados e degolado no dia seis de Agosto; com ele sofreram o martírio quatro diáconos, que foram sepultados com o pontífice em Roma, no cemitério de Calisto, junto à Via Ápia. No mesmo dia também os santos Agapito e Felicíssimo , seus diáconos, padeceram o martírio no cemitério de Pretextato, onde também foram sepultados.",(† 258)
2024-08-07,"São Caetano de Thiene , presbítero, que em Nápoles, na Campânia, região da Itália, se dedicou piedosamente a obras de caridade, especialmente em favor dos enfermos incuráveis, promoveu associações para a formação religiosa dos leigos e instituiu os Clérigos Regrantes para a renovação da Igreja, recomendando aos seus discípulos a norma de imitar a primitiva vida apostólica.",(† 1547)
2024-08-07,"Em Augsburgo, na Récia, actualmente na Alemanha, Santa Afra , mártir, que, convertida de uma vida de pecado à fé cristã, segundo se narra, ainda não baptizada foi lançada ao fogo por dar testemunho de Cristo.",(† 304)
2024-08-07,"Em Arezzo, na Etrúria, hoje na Toscana, região da Itália, São Donato , o segundo bispo desta sede, do qual o papa São Gregório Magno louva a virtude e a eficácia da oração.",(† s. IV)
2024-08-07,"Em Chalons, na Gália Bélgica, hoje na França, São Donaciano , bispo.",(† s. IV)
2024-08-07,"Em Ruão, também na Gália Bélgica, hoje na França, São Vitrício , bispo, que, ainda soldado, por ter deixado o exército no tempo do imperador Juliano para seguir a Cristo, foi submetido pelo tribuno a muitas torturas e condenado à morte; mas, alcançando a liberdade, depois de ter sido consagrado bispo, conduziu à fé cristã as fogosas populações dos Morinos e dos Nérvios, na Gália Setentrional.",(† c. 410)
2024-08-07,"Em Besançon, na Borgonha, também na actual França, São Donato , bispo, que compôs uma Regra para as Virgens segundo os ensinamentos dos santos Bento, Columbano e Cesário.",(† d. 658)
2024-08-07,"No território da Venécia, hoje na região do Véneto, na Itália, o Beato Jordão Forsaté , abade, que fundou mosteiros em Pádua e, não tendo podido, apesar de todos os esforços, evitar a ruína da sua pátria, foi para o exílio onde viveu de modo irrepreensível e, deixando admirável exemplo de virtude consumada e de sabedoria, adormeceu piedosamente no Senhor.",(† c. 1248)
2024-08-07,"Em Messina, na Sicília, região da Itália, Santo Alberto dégli Abbáti , presbítero da Ordem dos Carmelitas, que pela sua pregação converteu muitos judeus a Cristo e, durante o cerco da cidade, foi intermediário providente.",(† c. 1306/1307)
2024-08-07,"Em Sassoferrato, no Piceno, hoje nas Marcas, também região da Itália, o Beato Alberto , monge da Ordem dos Camaldulenses, insigne pela sua vida austera e pela fiel observância da Regra.",(† 1350)
2024-08-07,"Em L’Áquila, no território dos Vestinos, também na hodierna Itália, o Beato Vicente , religioso da Ordem dos Menores, ilustre pela sua humildade e espírito de profecia.",(† 1504)
2024-08-07,"Em Gondar, na Etiópia, os beatos Agatângelo de Vendôme (Francisco Nourry) e Cassiano de Nantes (Gonçalo Vaz Lopes-Neto de Nantes), presbíteros da Ordem dos Frades Menores Capuchinhos e mártires, que, na Síria, Egipto e Etiópia procuraram reconciliar os cristãos separados com a Igreja católica; mas, por ordem do rei da Etiópia, foram suspensos das árvores com os seus próprios cordões franciscanos e finalmente apedrejados até à morte.",(† 1638)
2024-08-07,"Em Lencastre, na Inglaterra, os beatos Martinho de São Félix (João Woodcock), da Ordem dos Frades Menores, Eduardo Bamber e Tomás Whitaker , presbíteros e mártires, que, por serem sacerdotes e entrarem nos domínios do rei Carlos I, sofreram o suplício da forca.",(† 1646)
2024-08-07,"Em York, também na Inglaterra, o Beato Nicolau Postgate , presbítero e mártir, que, no reinado de Carlos II, que por ser sacerdote e ter exercitado clandestinamente o seu ministério entre os pobres durante cerca de cinquenta anos, foi suspenso no patíbulo.",(† 1679)
2024-08-07,"Em Gorka Duchowna, cidade próxima de Poznam, na Polónia, o Beato Edmundo Bojanowski , que se dedicou ardorosamente à instrução dos pobres e populações rurais segundo os preceitos do Evangelho e fundou a Congregação das Escravas do Imaculado Coração da Mãe de Deus.",(† 1871)
2024-08-07,"Em Colima, no México, São Miguel de la Mora , presbítero e mártir, que, durante a perseguição contra a Igreja, por ser sacerdote foi coroado com o martírio.",(† 1927)
2024-08-07,"Em Los Yébanes, próximo de Toledo, na Espanha, os beatos Teodósio Rafael (Diodoro López Hernando), Carlos Jorge (Dalmácio Bellota Pérez) e Eustáquio Luís (Luís Villanueva Montoya),  religiosos da Congregação dos Irmãos das Escolas Cristãs e mártires, que, durante a perseguição contra a Igreja, receberam dos homens a morte, mas de Deus a vida eterna.",(† 1936)
2024-08-08,"Memória de São Domingos de Gusmão , presbítero, cónego de Osma, cidade da província de Sória, na Espanha, que humildemente se dedicou ao ministério da pregação nas regiões perturbadas pela heresia dos Albigenses e viveu voluntariamente nas privações da pobreza, falando sempre com Deus ou de Deus. Desejoso de encontrar uma nova forma de propagar a fé, fundou a Ordem dos Pregadores, para renovar na Igreja a forma de vida apostólica, mandando aos seus irmãos que se dedicassem ao serviço do próximo com a oração, o estudo e o ministério da palavra. Morreu em Bolonha, cidade da Itália, no dia seis de Agosto.",(† 1221)
2024-08-08,"Em Albano, na Via Ápia, a quinze milhas da cidade de Roma, os santos Segundo , Carpóforo , Vitorino e Severiano , mártires.",(† s. III f.-IV in.)
2024-08-08,"Em Roma, na milha sétima da Via Ostiense, os santos Ciríaco , Largo , Crescenciano , Mémia , Juliana e Esmeraldo , mártires.",(† s. IV in.)
2024-08-08,"Em Tarso, na Cilícia, na actual Turquia, a paixão de São Marinho , ancião de Anazarbo, que, no tempo do imperador Diocleciano e do governador Lísias, foi degolado, e o seu corpo, por ordem do prefeito, lançado ao pasto das feras.",(† c. 303-311)
2024-08-08,"Em Milão, na Ligúria, hoje na Lombardia, região da Itália, Santo Eusébio , bispo, que trabalhou assiduamente para manter a verdadeira fé e reconstruiu a igreja catedral destruída pelos Hunos.",(† c. 462)
2024-08-08,"Em Vienne, na Gália Lionense, hoje na França, São Severo , presbítero.",(† c. s. V)
2024-08-08,"Em Bordéus, na Aquitânia, também na actual França, São Múmulo , abade de Fleury.",(† 678)
2024-08-08,"Em Cízico, no Helesponto, na actual Turquia, Santo Emiliano , bispo, que por defender o culto das sagradas imagens suportou muitos tormentos da parte do imperador Leão e morreu no exílio.",(† s. IX)
2024-08-08,"No mosteiro de Götweig, na Áustria, Santo Altmano , bispo de Passau, que fundou numerosas comunidades de clérigos com a regra de Santo Agostinho, restaurou a disciplina do clero e por defender a liberdade da Igreja morreu no exílio, expulso da sua sede pelo imperador Henrique IV.",(† 1091)
2024-08-08,"Em Gallese, próximo de Viterbo, na Toscana, hoje no Lácio, região da Itália, São Famião , eremita, natural de Colónia, que distribuiu os seus bens pelos pobres e, depois de várias peregrinações, morreu neste lugar com o hábito cisterciense.",(† c. 1150)
2024-08-08,"Em Londres, na Inglaterra, o Beato João Felton , mártir, que, por ter afixado publicamente a bula de excomunhão proclamada pelo papa São Pio V contra a rainha Isabel I, foi cruelmente esquartejado junto à catedral de São Paulo e, invocando o nome de Jesus, consumou gloriosamente o seu martírio.",(† 1570)
2024-08-08,"Em York, também na Inglaterra, o Beato João Fingley , presbítero e mártir, que, no mesmo reinado de Isabel I, foi condenado à morte e enforcado por ser sacerdote. Com ele comemora-se também o Beato Roberto Bidkendike , mártir, que, no mesmo tempo mas em dia e ano incertos, padeceu os mesmos tormentos por se ter reconciliado com a Igreja católica.",(† 1586)
2024-08-08,"Em Xixiaodun, perto de Xinhexian, no Hebei, província da China, São Paulo Ke Tingzhu , mártir, que, sendo dirigente de uma aldeia de cristãos, durante a perseguição desencadeada pelos sequazes da seita dos “Yihetuan”, foi esquartejado, membro após membro, dando aos outros cristãos um luminoso exemplo de constância na profissão da fé.",(† 1900)
2024-08-08,"Em Zamora, na Espanha, Santa Bonifácia Rodríguez de Castro , virgem, que, ardentemente empenhada na promoção cristã e social das mulheres através da oração e do trabalho, fundou a Congregação das Servas de São José, segundo o modelo da Sagrada Família de Nazaré.",(† 1905)
2024-08-08,"Em Sydney, na Austrália, Santa Maria da Cruz (Maria Helena MacKillop), virgem, que fundou a Congregação das Irmãs de São José e do Sagrado Coração e a dirigiu entre muitas tribulações e adversidades.",(† 1909)
2024-08-08,"Em Póggio a Caiano, na Etrúria, hoje na Toscana, região da Itália, a Beata Maria Margarida (Maria Ana Rosa Caiáni), virgem, que fundou o Instituto Franciscano das Irmãs Mínimas do Sagrado Coração, para a instrução da juventude e a assistência aos enfermos.",(† 1921)
2024-08-08,"No lugar chamado El Saler, perto de Valência, na Espanha, o Beato António Silvestre Moya , presbítero e mártir, que, durante a perseguição contra a fé, pelo seu inquebrantável testemunho de Cristo alcançou vitoriosamente o reino celeste.",(† 1936)
2024-08-08,"Em Valência, também na Espanha, as beatas Maria do Menino Jesus (María Josefa Antonia Baldillou y Bullit) e companheiras [1] , virgens do Instituto das Filhas de Maria das Escolas Pias e mártires, que, na mesma perseguição, depois de sofrer a violência dos inimigos da Igreja, foram gloriosamente ao encontro de Cristo, seu Esposo. [1] São estes os seus nomes: Apresentação da Sagrada Família (Pascoalina Gallén y Marti), Maria Luísa de Jesus (Maria Luísa Giron y Romera), Carmela de São Filipe Néri (Nazária Gómez y Lezaun) e Clemência de São João Baptista (Antónia Riba y Mestres).",(† 1936)
2024-08-08,"Em San Andréu de Palomar, na Catalunha, também na Espanha, o Beato Antero Mateo Garcia , pai de família e mártir, que, sendo pai de família, durante a mesma perseguição foi recebido na glória do Senhor.",(† 1936)
2024-08-08,"Em Villat de Olalla, localidade da província de Cuenca, também na Espanha, os beatos e mártires Cruz Laplana y Laguna , bispo de Cuenca e Fernando Español Berdié , presbítero da mesma diocese, que, na mesma perseguição, mereceu receber a sublime palma do martírio.",(† 1936)
2024-08-08,"Em Traverseras, na Catalunha, também na Espanha, os beatos Dionísio Luís (Mateus Molinos Coloma) e Leonardo José (José Maria Aragonês Mateu), religiosos, religioso da Congregação dos Irmãos das Escolas Cristãs e mártires na mesma perseguição contra a fé cristã.",(† 1936)
2024-08-08,"Em Fuente el Fresno, perto de Ciudad Real, também na Espanha, o Beato Filipe José (Pedro João Álvarez Pérez), da Congregação dos Irmãos das Escolas Cristãs e mártires, que consumou egregiamente o seu combate por Cristo.",(† 1936)
2024-08-08,"Em Vallirana, localidade da província de Barcelona, também Espanha, as beatas Maria do Carmo Zaragoza Zaragoza e Maria Rosa Adrover Marti (Antónia Adrover Marti), virgens da Congregação das Dominicanas de Santa Catarina de Sena e mártires, que, na mesma perseguição, combatendo pela fé em Cristo Esposo, alcançaram a recompensa eterna.",(† 1936)
2024-08-08,"Em Madrid, também na Espanha, o Beato Nicolau de la Torre Merino , religioso da Sociedade Salesiana e mártir.",(† 1936)
2024-08-08,"Em Gusen, localidade da Alemanha, o Beato Vladimiro Laskowski , presbítero e mártir, que, em tempo da guerra, foi deportado por causa da sua fé para este campo de concentração e, atrozmente torturado, alcançou a glória do martírio.",(† 1940)
2024-08-09,"Santa Teresa Benedita da Cruz (Edite Stein), virgem da Ordem das Carmelitas Descalças e mártir, que, nascida e educada na religião judaica, depois de ter ensinado filosofia durante alguns anos entre numerosas tribulações, recebeu no Baptismo uma vida nova em Cristo, prosseguindo-a sob o véu das virgens consagradas, até que, sob um nefasto regime hostil à dignidade humana e cristã, foi exilada e encarcerada no campo de concentração de Auschwitz, próximo de Cracóvia, na Polónia, onde foi morta numa câmara de gás.",(† 1942)
2024-08-09,"Em Roma, no cemitério de São Lourenço, junto à Via Tiburtina, São Romão , mártir.",(† c. 258)
2024-08-09,"No mosteiro de Achonry, na Irlanda, São Nateu , bispo e abade.",(† s. VI)
2024-08-09,"Em Kilmore, também na Irlanda, São Fedlimino , bispo.",(† c. s. VI)
2024-08-09,"Em Constantinopla, hoje Istambul, na Turquia, a comemoração dos santos mártires , que, segundo a tradição, foram mortos por ter defendido uma antiga imagem do Salvador colocada na Porta de Bronze, que o imperador Leão o Isáurico mandara destruir.",(† c. 729)
2024-08-09,"Em Palena, na Calábria, actualmente nos Abruzos, região das Itália, o Beato Falco , eremita.",(† s. X/XI)
2024-08-09,"Em Florença, na Etrúria, actualmente na Toscana, também região da Itália, o Beato João de Salerno , presbítero da Ordem dos Pregadores, que fundou o convento de Santa Maria Novella e lutou corajosamente contra os hereges patarinos.",(† c. 1242)
2024-08-09,"No monte de Verna, também na Etrúria, hoje na Toscana, região da Itália, o Beato João de Fermo , presbítero da Ordem dos Menores, que viveu na solidão, mortificando o corpo com jejuns e um admirável espírito de penitência.",(† 1322)
2024-08-09,"Em Londres, na Inglaterra, o Beato Ricardo Bere , presbítero e mártir, que, por ter permanecido fiel ao Romano Pontífice e defendido o matrimónio cristão, por ordem do rei Henrique VIII, morreu por ter permanecido fiel ao Romano Pontífice e defendido o matrimónio cristão, juntamente com os seus confrades da Cartuxa desta cidade, extenuado pelas inumanas condições do cárcere suportadas durante muito tempo e pela fome.",(† 1537)
2024-08-09,"Num sórdido barco-prisão, ancorado ao largo de Rochefort, na França, o Beato Cláudio Richard , presbítero da Ordem de São Bento e mártir, que, durante a Revolução Francesa, por ser sacerdote, foi arrebatado do mosteiro de Moyen-Moutier e encarcerado na galera, onde morreu contagiado pela enfermidade dos seus companheiros de prisão a quem prestava assistência.",(† 1794)
2024-08-09,"Em Salamanca, na Espanha, Santa Cândida Maria de Jesus (Joana Josefa Cipítria), virgem, que fundou a Congregação das Filhas de Jesus, para colaborar na obra da educação cristã das crianças.",(† 1912)
2024-08-09,"Em Molokai, ilha do arquipélago do Hawai, Santa Mariana Cope de Molokai (Bárbara Kobb), virgem das Irmãs da Ordem Terceira de São Francisco de Siracusa, que se dedicou com extraordinária generosidade ao serviço dos leprosos, aliando o cuidado físico à instrução e conforto espiritual.",(† 1918)
